Wavelength,Intensity
3464.2504722022259,856
3467.3704576262407,865
3470.4890097193747,852
3473.6061292199593,848
3476.7218168658728,834
3479.8360733945483,834
3482.9488995429765,864
3486.0602960477045,844
3489.1702636448372,849
3492.2788030700267,851
3495.3859150584976,840
3498.491600345018,833
3501.5958596639193,837
3504.6986937490874,848
3507.8001033339697,834
3510.900089151577,829
3513.9986519344657,840
3517.0957924147624,828
3520.1915113241521,825
3523.2858093938758,808
3526.3786873547324,815
3529.47014593709,831
3532.5601858708742,836
3535.6488078855655,841
3538.7360127102147,829
3541.8218010734345,847
3544.9061737033862,820
3547.9891313278149,818
3551.0706746740088,823
3554.1508044688326,813
3557.2295214387104,825
3560.3068263096284,794
3563.3827198071413,844
3566.4572026563583,817
3569.5302755819685,824
3572.6019393082188,806
3575.6721945589143,804
3578.7410420574379,795
3581.8084825267379,823
3584.8745166893204,828
3587.9391452672589,816
3591.00236898221,819
3594.0641885553796,789
3597.1246047075492,810
3600.1836181590679,827
3603.2412296298517,797
3606.2974398393926,803
3609.3522495067391,811
3612.4056593505211,825
3615.45767008893,810
3618.5082824397323,798
3621.5574971202659,806
3624.6053148474384,795
3627.6517363377206,796
3630.6967623071705,822
3633.7403934714039,797
3636.782630545611,784
3639.8234742445675,826
3642.8629252826049,786
3645.900984373633,790
3648.9376522311431,767
3651.9729295681918,779
3655.0068170974137,802
3658.0393155310085,775
3661.0704255807686,811
3664.1001479580464,807
3667.1284833737736,813
3670.1554325384623,783
3673.180996162193,774
3676.2051749546281,774
3679.227969625008,793
3682.24938088214,809
3685.2694094344261,811
3688.2880559898294,790
3691.3053212558934,798
3694.321205939752,787
3697.3357107481042,807
3700.3488363872384,792
3703.3605835630115,769
3706.3709529808675,791
3709.3799453458287,806
3712.3875613625005,790
3715.3938017350592,786
3718.3986671672737,769
3721.4021583624854,794
3724.4042760236189,802
3727.405020853188,806
3730.4043935532754,796
3733.4023948255617,769
3736.3990253712927,791
3739.3942858913142,792
3742.3881770860444,778
3745.3806996554849,784
3748.3718542992319,786
3751.3616417164558,793
3754.3500626059122,789
3757.3371176659475,803
3760.3228075944917,799
3763.3071330890525,771
3766.2900948467304,777
3769.2716935642147,770
3772.2519299377764,782
3775.2308046632752,789
3778.2083184361527,804
3781.18447195145,768
3784.1592659037815,769
3787.1327009873603,768
3790.1047778959837,778
3793.0754973230378,763
3796.0448599614974,767
3799.0128665039265,775
3801.9795176424795,757
3804.9448140689019,799
3807.9087564745296,782
3810.8713455502802,770
3813.8325819866768,758
3816.7924664738184,768
3819.7509997014113,771
3822.7081823587414,795
3825.6640151346928,788
3828.6184987177348,757
3831.5716337959384,769
3834.5234210569615,774
3837.4738611880603,782
3840.4229548760759,768
3843.3707028074532,752
3846.3171056682295,772
3849.2621641440237,779
3852.2058789200728,785
3855.1482506811863,755
3858.0892801117789,734
3861.028967895867,753
3863.9673147170543,790
3866.9043212585384,751
3869.8399882031226,752
3872.7743162332063,771
3875.7073060307757,785
3878.6389582774264,745
3881.5692736543406,763
3884.4982528423116,755
3887.4258965217214,779
3890.3522053725537,763
3893.2771800743903,779
3896.2008213064164,765
3899.1231297474096,779
3902.044106075753,768
3904.9637509694276,751
3907.8820651060159,752
3910.7990491626988,749
3913.7147038162693,768
3916.6290297431024,760
3919.5420276191871,761
3922.453698120109,732
3925.3640419210715,741
3928.2730596968613,738
117.81040077578655,598
122.51378642971758,637
127.21488124521056,624
131.91368652571691,623
136.61020357374218,619
141.30443369086424,633
145.99637817774055,672
150.68603833410816,703
155.37341545876916,769
160.05851084960887,835
164.74132580358491,930
169.42186161673453,960
174.10011958417454,980
178.77610100010133,1017
183.44980715779093,1067
188.12123934959891,1111
192.7903988669641,1161
197.45728700041218,1231
202.12190503954116,1300
206.78425427305774,1283
211.44433598872274,1347
216.10215147340932,1349
220.75770201305568,1368
225.41098889271234,1368
230.06201339649851,1432
234.71077680762755,1391
239.35728040841423,1400
244.00152548025653,1389
248.64351330363934,1406
253.28324515814529,1447
257.92072232245846,1446
262.5559460743425,1433
267.18891769067341,1396
271.8196384474104,1423
276.44810961961048,1437
281.07433248143934,1441
285.69830830615319,1408
290.32003836610966,1335
294.93952393276777,1430
299.55676627668436,1439
304.17176666752493,1434
308.78452637404553,1457
313.39504666412904,1484
318.0033288047307,1474
322.60937406194716,1513
327.21318370095105,1489
331.81475898603821,1460
336.41410118060594,1526
341.01121154716384,1508
345.60609134733386,1546
350.19874184183936,1503
354.78916429052333,1521
359.37735995234107,1545
363.963330085342,1537
368.54707594672072,1540
373.1285987927622,1517
377.70789987887474,1570
382.28498045957895,1540
386.85984178852232,1558
391.43248511845741,1577
396.00291170126366,1553
400.57112278793647,1605
405.13711962859452,1584
409.70090347246878,1596
414.26247556792077,1582
418.82183716243526,1615
423.37898950261297,1586
427.93393383418152,1627
432.48667140199905,1668
437.03720345003967,1581
441.585531221408,1600
446.13165595833925,1605
450.67557890219905,1627
455.2173012934727,1656
459.75682437177966,1643
464.29414937586625,1615
468.8292775436239,1618
473.36221011205271,1659
477.8929483173124,1700
482.42149339467142,1702
486.9478465785578,1677
491.4720091024974,1681
495.99398219920113,1688
500.51376710047771,1729
505.0313650372882,1702
509.54677723973145,1728
514.06000493704778,1707
518.571049357608,1729
523.07991172893526,1734
527.58659327768328,1707
532.09109522966173,1759
536.59341880981083,1741
541.09356524221585,1699
545.59153575012169,1759
550.08733155588925,1719
554.58095388105357,1772
559.07240394628388,1757
563.56168297140175,1739
568.04879217537018,1740
572.53373277631181,1712
577.01650599148707,1753
581.49711303732329,1780
585.97555512937834,1758
590.451833482377,1753
594.9259493101963,1806
599.3979038258658,1788
603.86769824156363,1813
608.33533376863488,1770
612.80081161757334,1807
617.26413299802152,1786
621.72529911879974,1757
626.18431118786975,1790
630.64117041236386,1774
635.09587799855581,1825
639.548435151908,1814
643.99884307701723,1796
648.44710297766869,1789
652.89321605678924,1785
657.33718351647622,1836
661.77900655798658,1776
666.21868638175874,1768
670.65622418737985,1716
675.0916211736112,1787
679.52487853838829,1775
683.95599747879533,1814
688.38497919110887,1727
692.81182487075421,1779
697.23653571234536,1811
701.659112909656,1774
706.07955765563747,1811
710.497871142401,1801
714.91405456125722,1806
719.32810910266562,1777
723.74003595627073,1798
