Wavelength,Intensity
3392.0935032969737,2163
3395.2466601379565,2264
3398.398366542915,2247
3401.5486232605181,2168
3404.6974310389651,2326
3407.8447906260189,2209
3410.9907027689696,2222
3414.1351682146742,2224
3417.2781877095313,2174
3420.4197619994829,2203
3423.5598918300238,2184
3426.6985779461957,2149
3429.8358210926017,2223
3432.9716220133778,2207
3436.1059814522232,2210
3439.2389001523788,2175
3442.3703788566418,2234
3445.5004183073597,2195
3448.629019246433,2241
3451.7561824153072,2243
3454.8819085549931,2225
3458.0061984060412,2161
3461.1290527085657,2225
3464.2504722022259,2230
3467.3704576262407,2200
3470.4890097193747,2220
3473.6061292199593,2202
3476.7218168658728,2176
3479.8360733945483,2174
3482.9488995429765,2200
3486.0602960477045,2171
3489.1702636448372,2195
3492.2788030700267,2262
3495.3859150584976,2141
3498.491600345018,2202
3501.5958596639193,2128
3504.6986937490874,2122
3507.8001033339697,2172
3510.900089151577,2232
3513.9986519344657,2164
3517.0957924147624,2162
3520.1915113241521,2243
3523.2858093938758,2230
3526.3786873547324,2188
3529.47014593709,2182
3532.5601858708742,2176
3535.6488078855655,2172
3538.7360127102147,2197
3541.8218010734345,2191
3544.9061737033862,2157
3547.9891313278149,2180
3551.0706746740088,2205
3554.1508044688326,2151
3557.2295214387104,2182
3560.3068263096284,2144
3563.3827198071413,2177
3566.4572026563583,2175
3569.5302755819685,2199
3572.6019393082188,2127
3575.6721945589143,2130
3578.7410420574379,2150
3581.8084825267379,2167
3584.8745166893204,2125
3587.9391452672589,2095
3591.00236898221,2175
3594.0641885553796,2111
3597.1246047075492,2145
3600.1836181590679,2147
3603.2412296298517,2111
3606.2974398393926,2114
3609.3522495067391,2162
3612.4056593505211,2203
3615.45767008893,2087
3618.5082824397323,2147
3621.5574971202659,2210
3624.6053148474384,2116
3627.6517363377206,2117
3630.6967623071705,2058
3633.7403934714039,2119
3636.782630545611,2083
3639.8234742445675,2159
3642.8629252826049,2108
3645.900984373633,2148
3648.9376522311431,2131
3651.9729295681918,2111
3655.0068170974137,2086
3658.0393155310085,2125
3661.0704255807686,2142
3664.1001479580464,2151
3667.1284833737736,2116
3670.1554325384623,2093
3673.180996162193,2124
3676.2051749546281,2096
3679.227969625008,2112
3682.24938088214,2161
3685.2694094344261,2121
3688.2880559898294,2134
3691.3053212558934,2154
3694.321205939752,2127
3697.3357107481042,2115
3700.3488363872384,2107
3703.3605835630115,2106
3706.3709529808675,2159
3709.3799453458287,2156
3712.3875613625005,2096
3715.3938017350592,2141
3718.3986671672737,2106
3721.4021583624854,2176
3724.4042760236189,2104
3727.405020853188,2094
3730.4043935532754,2050
3733.4023948255617,2088
3736.3990253712927,2106
3739.3942858913142,2107
3742.3881770860444,2137
3745.3806996554849,2074
3748.3718542992319,2075
3751.3616417164558,2092
3754.3500626059122,2075
3757.3371176659475,2132
3760.3228075944917,2089
3763.3071330890525,2108
3766.2900948467304,2084
3769.2716935642147,2042
3772.2519299377764,2089
3775.2308046632752,2075
3778.2083184361527,2097
3781.18447195145,2051
3784.1592659037815,2112
3787.1327009873603,2050
3790.1047778959837,2115
3793.0754973230378,2094
3796.0448599614974,2056
3799.0128665039265,2103
3801.9795176424795,2042
3804.9448140689019,2130
3807.9087564745296,2089
3810.8713455502802,2113
3813.8325819866768,2115
3816.7924664738184,2054
3819.7509997014113,2041
3822.7081823587414,2041
3825.6640151346928,2082
3828.6184987177348,2094
3831.5716337959384,2091
3834.5234210569615,2075
3837.4738611880603,2039
3840.4229548760759,2048
3843.3707028074532,2032
3846.3171056682295,1997
3849.2621641440237,2058
3852.2058789200728,2054
3855.1482506811863,2026
3858.0892801117789,2074
3861.028967895867,2060
3863.9673147170543,2036
3866.9043212585384,2070
3869.8399882031226,2083
3872.7743162332063,1996
3875.7073060307757,2012
3878.6389582774264,2055
3881.5692736543406,2059
3884.4982528423116,2069
3887.4258965217214,2006
3890.3522053725537,2064
3893.2771800743903,2028
3896.2008213064164,2045
3899.1231297474096,2057
3902.044106075753,2008
3904.9637509694276,2013
3907.8820651060159,1981
3910.7990491626988,2016
3913.7147038162693,2056
3916.6290297431024,1979
3919.5420276191871,2042
3922.453698120109,2008
3925.3640419210715,2034
3928.2730596968613,1907
117.81040077578655,617
122.51378642971758,645
127.21488124521056,645
131.91368652571691,662
136.61020357374218,703
141.30443369086424,810
145.99637817774055,957
150.68603833410816,1122
155.37341545876916,1334
160.05851084960887,1449
164.74132580358491,1606
169.42186161673453,1652
174.10011958417454,1724
178.77610100010133,1701
183.44980715779093,1718
188.12123934959891,1688
192.7903988669641,1703
197.45728700041218,1790
202.12190503954116,1753
206.78425427305774,1820
211.44433598872274,1820
216.10215147340932,1868
220.75770201305568,1852
225.41098889271234,1888
230.06201339649851,1864
234.71077680762755,1889
239.35728040841423,1900
244.00152548025653,1900
248.64351330363934,1827
253.28324515814529,1899
257.92072232245846,1864
262.5559460743425,1791
267.18891769067341,1781
271.8196384474104,1759
276.44810961961048,1700
281.07433248143934,1678
285.69830830615319,1639
290.32003836610966,1617
294.93952393276777,1672
299.55676627668436,1588
304.17176666752493,1643
308.78452637404553,1620
313.39504666412904,1622
318.0033288047307,1615
322.60937406194716,1592
327.21318370095105,1561
331.81475898603821,1531
336.41410118060594,1571
341.01121154716384,1546
345.60609134733386,1567
350.19874184183936,1522
354.78916429052333,1532
359.37735995234107,1550
363.963330085342,1593
