Wavelength,Intensity
3398.398366542915,1854
3401.5486232605181,1951
3404.6974310389651,1898
3407.8447906260189,1872
3410.9907027689696,1918
3414.1351682146742,1883
3417.2781877095313,1856
3420.4197619994829,1890
3423.5598918300238,1836
3426.6985779461957,1840
3429.8358210926017,1893
3432.9716220133778,1931
3436.1059814522232,1898
3439.2389001523788,1888
3442.3703788566418,1899
3445.5004183073597,1899
3448.629019246433,1862
3451.7561824153072,1862
3454.8819085549931,1864
3458.0061984060412,1865
3461.1290527085657,1909
3464.2504722022259,1808
3467.3704576262407,1868
3470.4890097193747,1850
3473.6061292199593,1841
3476.7218168658728,1891
3479.8360733945483,1854
3482.9488995429765,1812
3486.0602960477045,1874
3489.1702636448372,1887
3492.2788030700267,1909
3495.3859150584976,1868
3498.491600345018,1834
3501.5958596639193,1848
3504.6986937490874,1785
3507.8001033339697,1814
3510.900089151577,1828
3513.9986519344657,1812
3517.0957924147624,1832
3520.1915113241521,1847
3523.2858093938758,1857
3526.3786873547324,1823
3529.47014593709,1818
3532.5601858708742,1808
3535.6488078855655,1755
3538.7360127102147,1832
3541.8218010734345,1771
3544.9061737033862,1821
3547.9891313278149,1817
3551.0706746740088,1785
3554.1508044688326,1768
3557.2295214387104,1752
3560.3068263096284,1722
3563.3827198071413,1774
3566.4572026563583,1764
3569.5302755819685,1774
3572.6019393082188,1754
3575.6721945589143,1714
3578.7410420574379,1728
3581.8084825267379,1738
3584.8745166893204,1731
3587.9391452672589,1711
3591.00236898221,1791
3594.0641885553796,1774
3597.1246047075492,1715
3600.1836181590679,1710
3603.2412296298517,1738
3606.2974398393926,1711
3609.3522495067391,1717
3612.4056593505211,1671
3615.45767008893,1689
3618.5082824397323,1724
3621.5574971202659,1722
3624.6053148474384,1693
3627.6517363377206,1696
3630.6967623071705,1682
3633.7403934714039,1689
3636.782630545611,1714
3639.8234742445675,1737
3642.8629252826049,1717
3645.900984373633,1651
3648.9376522311431,1652
3651.9729295681918,1644
3655.0068170974137,1664
3658.0393155310085,1694
3661.0704255807686,1646
3664.1001479580464,1680
3667.1284833737736,1638
3670.1554325384623,1661
3673.180996162193,1651
3676.2051749546281,1659
3679.227969625008,1643
3682.24938088214,1668
3685.2694094344261,1688
3688.2880559898294,1633
3691.3053212558934,1647
3694.321205939752,1652
3697.3357107481042,1664
3700.3488363872384,1628
3703.3605835630115,1690
3706.3709529808675,1662
3709.3799453458287,1661
3712.3875613625005,1690
3715.3938017350592,1641
3718.3986671672737,1659
3721.4021583624854,1636
3724.4042760236189,1572
3727.405020853188,1625
3730.4043935532754,1634
3733.4023948255617,1625
3736.3990253712927,1566
3739.3942858913142,1623
3742.3881770860444,1613
3745.3806996554849,1634
3748.3718542992319,1633
3751.3616417164558,1590
3754.3500626059122,1565
3757.3371176659475,1606
3760.3228075944917,1620
3763.3071330890525,1610
3766.2900948467304,1602
3769.2716935642147,1571
3772.2519299377764,1595
3775.2308046632752,1564
3778.2083184361527,1630
3781.18447195145,1634
3784.1592659037815,1622
3787.1327009873603,1626
3790.1047778959837,1563
3793.0754973230378,1553
3796.0448599614974,1575
3799.0128665039265,1601
3801.9795176424795,1562
3804.9448140689019,1554
3807.9087564745296,1624
3810.8713455502802,1557
3813.8325819866768,1602
3816.7924664738184,1576
3819.7509997014113,1587
3822.7081823587414,1513
3825.6640151346928,1569
3828.6184987177348,1573
3831.5716337959384,1561
3834.5234210569615,1522
3837.4738611880603,1552
3840.4229548760759,1532
3843.3707028074532,1528
3846.3171056682295,1570
3849.2621641440237,1533
3852.2058789200728,1558
3855.1482506811863,1568
3858.0892801117789,1536
3861.028967895867,1564
3863.9673147170543,1568
3866.9043212585384,1565
3869.8399882031226,1524
3872.7743162332063,1531
3875.7073060307757,1539
3878.6389582774264,1553
3881.5692736543406,1543
3884.4982528423116,1563
3887.4258965217214,1539
3890.3522053725537,1505
3893.2771800743903,1476
3896.2008213064164,1505
3899.1231297474096,1541
3902.044106075753,1540
3904.9637509694276,1479
3907.8820651060159,1505
3910.7990491626988,1523
3913.7147038162693,1527
3916.6290297431024,1522
3919.5420276191871,1537
3922.453698120109,1543
3925.3640419210715,1480
3928.2730596968613,1486
117.81040077578655,620
122.51378642971758,629
127.21488124521056,634
131.91368652571691,639
136.61020357374218,647
141.30443369086424,679
145.99637817774055,762
150.68603833410816,866
155.37341545876916,967
160.05851084960887,1096
164.74132580358491,1204
169.42186161673453,1287
174.10011958417454,1386
178.77610100010133,1436
183.44980715779093,1509
188.12123934959891,1545
192.7903988669641,1621
197.45728700041218,1728
202.12190503954116,1801
206.78425427305774,1853
211.44433598872274,1886
216.10215147340932,1985
220.75770201305568,1975
225.41098889271234,2021
230.06201339649851,1976
234.71077680762755,2003
239.35728040841423,1969
244.00152548025653,1988
248.64351330363934,1977
253.28324515814529,1865
257.92072232245846,1867
262.5559460743425,1856
267.18891769067341,1814
271.8196384474104,1801
276.44810961961048,1822
281.07433248143934,1804
285.69830830615319,1772
290.32003836610966,1733
294.93952393276777,1730
299.55676627668436,1809
304.17176666752493,1761
308.78452637404553,1747
313.39504666412904,1753
318.0033288047307,1806
322.60937406194716,1730
327.21318370095105,1748
331.81475898603821,1805
336.41410118060594,1768
341.01121154716384,1806
345.60609134733386,1744
350.19874184183936,1760
354.78916429052333,1756
359.37735995234107,1807
363.963330085342,1840
368.54707594672072,1861
373.1285987927622,1859
377.70789987887474,1835
382.28498045957895,1867
386.85984178852232,1889
391.43248511845741,1911
396.00291170126366,1819
400.57112278793647,1891
405.13711962859452,1864
409.70090347246878,1854
414.26247556792077,1818
418.82183716243526,1911
423.37898950261297,1879
427.93393383418152,1864
432.48667140199905,1897
437.03720345003967,1837
441.585531221408,1785
446.13165595833925,1895
450.67557890219905,1871
455.2173012934727,1843
459.75682437177966,1815
464.29414937586625,1858
468.8292775436239,1910
473.36221011205271,1840
477.8929483173124,1863
482.42149339467142,1854
486.9478465785578,1908
491.4720091024974,1872
495.99398219920113,1872
500.51376710047771,1879
505.0313650372882,1958
509.54677723973145,1930
514.06000493704778,1923
518.571049357608,1915
523.07991172893526,1906
527.58659327768328,1917
532.09109522966173,1927
536.59341880981083,1912
541.09356524221585,1882
545.59153575012169,1874
550.08733155588925,1860
554.58095388105357,1922
559.07240394628388,1921
563.56168297140175,1912
568.04879217537018,1861
572.53373277631181,1905
577.01650599148707,1894
581.49711303732329,1912
585.97555512937834,1929
590.451833482377,1918
594.9259493101963,1926
599.3979038258658,1972
603.86769824156363,1992
608.33533376863488,1917
612.80081161757334,1922
617.26413299802152,1994
621.72529911879974,1946
626.18431118786975,1963
630.64117041236386,1956
635.09587799855581,1955
639.548435151908,1986
643.99884307701723,1938
648.44710297766869,1924
652.89321605678924,1969
657.33718351647622,1913
661.77900655798658,1974
666.21868638175874,1988
670.65622418737985,1963
675.0916211736112,1962
679.52487853838829,1953
683.95599747879533,2006
688.38497919110887,1948
692.81182487075421,2026
697.23653571234536,1979
701.659112909656,2014
706.07955765563747,2049
710.497871142401,2023
714.91405456125722,2067
719.32810910266562,2020
723.74003595627073,2035
728.14983631089854,1974
732.55751135453829,2009
736.96306227437162,1962
741.36649025674342,2000
745.76779648719094,1941
750.166982150422,2037
754.56404843031851,2060
758.9589965099658,2033
763.3518275716051,2091
767.7425427966773,2048
772.13114336579747,2011
776.517630458773,2018
780.90200525458567,2035
785.28426893140931,2057
789.66442266659942,2028
794.04246763670744,2005
798.41840501745537,2007
802.79223598377212,2084
807.16396170976077,2043
811.53358336873134,1993
815.90110213315711,2031
820.26651917473646,1995
824.629835664331,1996
828.99105277200579,2037
833.35017166702892,2017
837.70719351783919,2025
842.06211949209683,2075
846.41495075663988,2056
850.765688477506,2009
855.114333819929,2108
859.46088794834577,2101
863.80535202638566,2106
868.1477272168886,2068
872.4880146818723,2066
876.82621558257961,2073
881.16233107943117,2065
885.49636233207275,2070
889.82831049933884,2036
894.15817673926358,1989
898.48596220909894,2112
902.81166806529291,2064
907.13529546349673,2095
911.45684555857224,2079
915.77631950459181,2033
920.09371845482747,2010
924.40904356176543,2095
